RaceNumber,FirstName,LastName,Position,Points
15,Мартин,МАРИНОВ,1,25
13,Любомир,СИНЕВ,2,22
134,Красимир,БОШНАКОВ,3,20
255,Димитър,ТИНЧЕВ,4,18
238,Пламен,КОВАЧЕВ,5,16
217,Данаил,КОСТАДИНОВ,6,15
915,Байрям,КЪРМАДЖИ,7,14
