RaceNumber,FirstName,LastName,Position,Points
225,Иван,СПАСОВ,5,
855,Руси,ТЕНЕВ,6,
70,Стоян,ПАЧАРОЗОВ,7,
339,Ясен,ПОПОВ,8,
50,Панчо,КУЗМАНОВ,9,
